2023-03-14 03:31:44,034 [INFO   ] [APP] allin20w started with arguments={rtg.py, run, WLowBuy2.py, LowBuy.py, FastM2.py, allin50orderfillLiq2.py, allin50Liq2.py, allin50DEBUG2.py, autoBeta.py, allin20w.py}
2023-03-14 03:31:54,528 [INFO   ] [TRADER] received order status for order 75 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:54,529 [INFO   ] [TRADER] received order status for order 76 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:54,726 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:54,726 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:54,730 [INFO   ] [TRADER] received order status for order 77 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:54,730 [INFO   ] [TRADER] send sell order with id 78, price 149300,lot 49
2023-03-14 03:31:54,730 [INFO   ] [TRADER] send sell order with id 79, price 149300,lot 49
2023-03-14 03:31:54,730 [INFO   ] [TRADER] received order status for order 77 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:54,730 [INFO   ] [TRADER] received order status for order 75 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:54,731 [INFO   ] [TRADER] received order status for order 76 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:54,731 [INFO   ] [TRADER] received order status for order 78 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:54,731 [INFO   ] [TRADER] received order status for order 79 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:54,954 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 11
2023-03-14 03:31:55,040 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:55,040 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:55,043 [INFO   ] [TRADER] received order status for order 80 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:55,043 [INFO   ] [TRADER] send buy order with id 81, price 148500,lot 49
2023-03-14 03:31:55,043 [INFO   ] [TRADER] send buy order with id 82, price 148500,lot 49
2023-03-14 03:31:55,043 [INFO   ] [TRADER] send sell order with id 83, price 149200,lot 49
2023-03-14 03:31:55,043 [INFO   ] [TRADER] send sell order with id 84, price 149200,lot 49
2023-03-14 03:31:55,043 [INFO   ] [TRADER] received order status for order 80 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,043 [INFO   ] [TRADER] received order status for order 73 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,043 [INFO   ] [TRADER] received order status for order 74 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,043 [INFO   ] [TRADER] received order status for order 78 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,043 [INFO   ] [TRADER] received order status for order 79 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,044 [INFO   ] [TRADER] received order status for order 81 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:55,044 [INFO   ] [TRADER] received order status for order 82 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:55,045 [INFO   ] [TRADER] received order status for order 83 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:55,045 [INFO   ] [TRADER] received order status for order 84 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:55,198 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:55,198 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:55,199 [INFO   ] [TRADER] received order status for order 85 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:55,199 [INFO   ] [TRADER] received order status for order 85 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,341 [INFO   ] [TRADER] OrderFill START!!!!! Position:-1
2023-03-14 03:31:55,341 [INFO   ] [TRADER] id 86 , ASK FUTURE
2023-03-14 03:31:55,341 [INFO   ] [TRADER] OrderFill END!!!!! Position:23
2023-03-14 03:31:55,341 [INFO   ] [TRADER] received order status for order 82 with fill volume 24 remaining 0 and fees -357
2023-03-14 03:31:55,341 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 13
2023-03-14 03:31:55,341 [INFO   ] [TRADER] received hedge filled for order 86 with average price 148800 and volume 24
2023-03-14 03:31:55,441 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:55,441 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:55,442 [INFO   ] [TRADER] received order status for order 87 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:55,442 [INFO   ] [TRADER] received order status for order 87 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,716 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:55,716 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:55,719 [INFO   ] [TRADER] received order status for order 88 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:55,719 [INFO   ] [TRADER] send sell order with id 89, price 149100,lot 49
2023-03-14 03:31:55,719 [INFO   ] [TRADER] send sell order with id 90, price 149100,lot 49
2023-03-14 03:31:55,719 [INFO   ] [TRADER] received order status for order 88 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,720 [INFO   ] [TRADER] received order status for order 83 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,720 [INFO   ] [TRADER] received order status for order 84 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:55,720 [INFO   ] [TRADER] received order status for order 89 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:55,720 [INFO   ] [TRADER] received order status for order 90 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,001 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,002 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,004 [INFO   ] [TRADER] received order status for order 91 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:56,004 [INFO   ] [TRADER] send buy order with id 92, price 148600,lot 49
2023-03-14 03:31:56,004 [INFO   ] [TRADER] send buy order with id 93, price 148600,lot 49
2023-03-14 03:31:56,004 [INFO   ] [TRADER] send sell order with id 94, price 149200,lot 49
2023-03-14 03:31:56,004 [INFO   ] [TRADER] send sell order with id 95, price 149200,lot 49
2023-03-14 03:31:56,005 [INFO   ] [TRADER] received order status for order 91 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,005 [INFO   ] [TRADER] received order status for order 81 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,005 [INFO   ] [TRADER] received order status for order 89 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,005 [INFO   ] [TRADER] received order status for order 90 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,005 [INFO   ] [TRADER] received order status for order 92 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,005 [INFO   ] [TRADER] received order status for order 93 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,006 [INFO   ] [TRADER] received order status for order 94 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,006 [INFO   ] [TRADER] received order status for order 95 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,296 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,296 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,324 [INFO   ] [TRADER] received order status for order 96 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:56,324 [INFO   ] [TRADER] send buy order with id 97, price 148800,lot 49
2023-03-14 03:31:56,324 [INFO   ] [TRADER] send buy order with id 98, price 148800,lot 49
2023-03-14 03:31:56,324 [INFO   ] [TRADER] send sell order with id 99, price 149400,lot 49
2023-03-14 03:31:56,324 [INFO   ] [TRADER] send sell order with id 100, price 149400,lot 49
2023-03-14 03:31:56,325 [INFO   ] [TRADER] received order status for order 96 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,325 [INFO   ] [TRADER] received order status for order 92 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,325 [INFO   ] [TRADER] received order status for order 93 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,325 [INFO   ] [TRADER] received order status for order 94 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,325 [INFO   ] [TRADER] received order status for order 95 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,326 [INFO   ] [TRADER] received order status for order 97 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,326 [INFO   ] [TRADER] received order status for order 98 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,326 [INFO   ] [TRADER] received order status for order 99 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,326 [INFO   ] [TRADER] received order status for order 100 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,509 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,509 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,509 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 12
2023-03-14 03:31:56,512 [INFO   ] [TRADER] received order status for order 101 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:56,512 [INFO   ] [TRADER] send buy order with id 102, price 148900,lot 49
2023-03-14 03:31:56,512 [INFO   ] [TRADER] send buy order with id 103, price 148900,lot 49
2023-03-14 03:31:56,512 [INFO   ] [TRADER] send sell order with id 104, price 149500,lot 49
2023-03-14 03:31:56,512 [INFO   ] [TRADER] send sell order with id 105, price 149500,lot 49
2023-03-14 03:31:56,512 [INFO   ] [TRADER] received order status for order 101 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,512 [INFO   ] [TRADER] received order status for order 97 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,512 [INFO   ] [TRADER] received order status for order 98 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,513 [INFO   ] [TRADER] received order status for order 99 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,513 [INFO   ] [TRADER] received order status for order 100 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,513 [INFO   ] [TRADER] received order status for order 102 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,513 [INFO   ] [TRADER] received order status for order 103 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,513 [INFO   ] [TRADER] received order status for order 104 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,513 [INFO   ] [TRADER] received order status for order 105 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:56,722 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,722 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,725 [INFO   ] [TRADER] received order status for order 106 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:56,725 [INFO   ] [TRADER] received order status for order 106 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:56,852 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 14
2023-03-14 03:31:56,968 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,968 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:56,969 [INFO   ] [TRADER] received order status for order 107 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:56,969 [INFO   ] [TRADER] received order status for order 107 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,259 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:57,260 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:57,260 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 15
2023-03-14 03:31:57,261 [INFO   ] [TRADER] received order status for order 108 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:57,261 [INFO   ] [TRADER] received order status for order 108 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,387 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 16
2023-03-14 03:31:57,435 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:57,435 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:57,436 [INFO   ] [TRADER] received order status for order 109 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:57,436 [INFO   ] [TRADER] received order status for order 109 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,740 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:57,741 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:57,741 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 17
2023-03-14 03:31:57,742 [INFO   ] [TRADER] received order status for order 110 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:57,742 [INFO   ] [TRADER] send sell order with id 111, price 149600,lot 49
2023-03-14 03:31:57,742 [INFO   ] [TRADER] send sell order with id 112, price 149600,lot 49
2023-03-14 03:31:57,743 [INFO   ] [TRADER] received order status for order 110 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,743 [INFO   ] [TRADER] received order status for order 104 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,743 [INFO   ] [TRADER] received order status for order 105 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,743 [INFO   ] [TRADER] received order status for order 111 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:57,743 [INFO   ] [TRADER] received order status for order 112 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:57,857 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 13
2023-03-14 03:31:57,895 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 14
2023-03-14 03:31:57,965 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 18
2023-03-14 03:31:57,965 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:57,966 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:57,967 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 19
2023-03-14 03:31:57,969 [INFO   ] [TRADER] received order status for order 113 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:57,969 [INFO   ] [TRADER] send buy order with id 114, price 149400,lot 49
2023-03-14 03:31:57,970 [INFO   ] [TRADER] send buy order with id 115, price 149400,lot 49
2023-03-14 03:31:57,970 [INFO   ] [TRADER] send sell order with id 116, price 150000,lot 49
2023-03-14 03:31:57,970 [INFO   ] [TRADER] send sell order with id 117, price 150000,lot 49
2023-03-14 03:31:57,970 [INFO   ] [TRADER] received order status for order 113 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,970 [INFO   ] [TRADER] received order status for order 102 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,970 [INFO   ] [TRADER] received order status for order 103 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,970 [INFO   ] [TRADER] received order status for order 111 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,970 [INFO   ] [TRADER] received order status for order 112 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:57,971 [INFO   ] [TRADER] received order status for order 114 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:57,971 [INFO   ] [TRADER] received order status for order 115 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:57,971 [INFO   ] [TRADER] received order status for order 116 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:57,971 [INFO   ] [TRADER] received order status for order 117 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:31:58,134 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 15
2023-03-14 03:31:58,235 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:58,236 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:31:58,240 [INFO   ] [TRADER] received order status for order 118 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:31:58,240 [INFO   ] [TRADER] send buy order with id 119, price 149500,lot 49
2023-03-14 03:31:58,240 [INFO   ] [TRADER] send buy order with id 120, price 149500,lot 49
2023-03-14 03:31:58,240 [INFO   ] [TRADER] send sell order with id 121, price 150100,lot 49
2023-03-14 03:31:58,240 [INFO   ] [TRADER] send sell order with id 122, price 150100,lot 49
2023-03-14 03:31:58,240 [INFO   ] [TRADER] received order status for order 118 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:58,241 [INFO   ] [TRADER] received order status for order 114 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:58,241 [INFO   ] [TRADER] received order status for order 115 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:58,241 [INFO   ] [TRADER] received order status for order 116 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:58,241 [INFO   ] [TRADER] received order status for order 117 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:31:58,241 [INFO   ] [TRADER] received order status for order 119 with fill volume 0 remaining 24 and fees 0
